year,month,MKT,SMB,HML,RMW,CMA,UMD,HMLM,QMJ,BAB,LIQ,STR,LTR,REG,VOL,SUE,IA,ROE,IMD,NI,BETA,PEAD,FIN,PLS,ABR,ACI,ATO,CEI,CIM,CLA,COP,CP,CTO,DAC,dBE,dCOA,dFIN,dFNL,dII,dLNO,dNCA,dNCO,dNOA,DP,dPIA,dROA,dROE,DUR,dWC,EBP,EM,EP,EPRD,ETL,ETR,GPA,HS,IG,ILE,ILR,IM,IOCA,IR,ISFF,ISQ,IVC,IVFF,IVG,IVQ,NDF,NEI,NOA,NOP,OA,OCA,OCP,OL,OLE,OP,OPA,OPE,52W,PDA,POA,PTA,R1A,R5A,RER,Resid,ROA,RS,SG,SIM,SP,TA,TBI,TV,VHP
1985,11,0.0648,2.00E-04,-0.0284,0.0032,-0.0229,-0.0047,-0.023367799,0.019056188,0.023935101,0.00714591,0.0241,-0.0222,-0.009268,0.0243,0.040402,-0.01643,0.017564,0.0745,0.0334,0.0109,-0.0148,-0.015,-0.061093877,-0.030899,0.005895,0.024211,-0.022322,-0.016537,0.002461,0.016232,-0.056137,0.022897,0.004349,-0.032842,-0.033615,0.043231,0.02813,-0.021628,0.031524,0.036098,0.031369,0.027409,-0.057524,0.021996,-0.014107,-0.00901,-0.036088,-0.023189,-0.058972,-0.06271,0.002788,0.016941,-0.036726,0.037303,0.027334,0.006022,-0.005545,0.021091,-0.02229,-0.018157,0.005187,-0.068397,0.003165,-0.012135,-0.023459,0.014054,-0.040387,0.008035,0.027628,0.026389,0.020743,-0.011997,-0.019067,0.050281,-0.045085,0.002508,0.01276,-0.038709,0.042271,0.013283,-0.024998,-0.029238,-0.05412,-0.022134,-0.005488,-0.000534,-0.04915,-0.007988,0.033577,0.025138,0.033881,-0.069748,-0.055216,-0.027228,-0.057383,0.006674,-0.02205
1985,12,0.0388,-0.004,-0.0154,0.0101,-0.0182,-0.0023,-0.011278325,0.017054135,0.031614441,-0.01941905,-0.0034,-0.0308,-0.009284,0.019,0.010309,-0.015031,0.017438,0.0791,0.0117,-2.00E-04,0.0058,-0.0064,-0.020237774,-0.001893,0.028208,0.003901,-0.019658,0.117315,0.015093,0.029569,-0.037287,0.008395,-0.005694,-0.004165,-0.036992,0.032672,0.036468,0.019972,0.037976,0.035165,0.038123,0.019822,-0.006437,0.015119,-0.00759,-0.031197,-0.003633,-0.048965,-0.040502,-0.026139,0.000159,0.001599,-0.017933,0.015377,0.00206,-0.031085,0.008543,0.025074,0.018122,-0.010807,0.008831,-0.037888,0.022241,0.013241,-0.009627,0.036117,-0.058391,0.036262,0.012536,0.010034,0.013667,-0.021081,-0.037273,0.053948,-0.051222,0.041806,0.012046,-0.028775,0.054145,0.042582,0.003075,-0.047506,-0.065179,-0.02717,0.045017,0.048552,-0.011269,-0.047107,0.015157,0.01511,0.025591,0.031473,-0.040228,-0.013115,-0.030112,0.034238,-0.005676
1986,1,0.0065,0.01,0.0044,-0.02,-0.02,0.03,-0.006387411,-0.019014844,0.018123272,0.01964165,0.0084,-0.0275,0.017818,-0.0016,0.00971,-0.006883,0.01653,0.0322,-0.0273,0.0184,0.0151,-0.0297,-0.050654917,-0.028238,-0.051546,0.006923,-0.046939,0.031085,0.05152,-0.014844,0.010097,0.006382,-0.000577,-0.033696,-0.027205,-0.011373,-0.040083,0.008894,-0.015006,-0.01331,-0.021765,-0.026584,0.016841,-0.019346,0.015923,-0.005366,0.023808,-2.50E-05,0.04431,-0.02716,0.035156,0.029285,0.002272,-0.011937,-0.033846,0.027148,-0.032069,-0.004659,0.012308,-0.018137,0.001051,-0.010447,0.033879,0.016958,0.009965,-0.005126,0.007474,-0.011604,0.012258,0.002729,-0.036253,-0.027787,-0.014292,0.046663,-0.020159,0.024486,0.003909,-0.036164,-0.042054,-0.037697,0.006486,0.011943,-0.000638,-0.072006,0.009911,-0.013764,-0.024738,0.011578,-0.010222,0.001858,0.023862,0.011897,0.011189,-0.032929,-0.056767,0.01388,0.064233
1986,2,0.0713,-0.0071,-0.0077,0.0109,-0.0124,0.0276,-0.022152844,0.014694507,0.043998243,0.00105304,-0.0169,-0.0363,0.008424,0.0401,0.008183,-0.014016,0.023756,0.1203,0.0025,-0.0125,0.0225,0.0015,-0.021721724,0.030172,-0.029054,0.036711,-0.02849,0.066842,0.006592,0.002167,-0.011959,0.033898,0.02538,-0.006308,-0.002886,0.021999,-0.001642,-0.006766,0.007989,0.005815,-0.001358,-0.007606,-0.007882,0.00549,0.012545,-0.010153,0.023226,0.049041,0.01691,0.009863,0.023471,0.015828,-0.023581,0.017157,-0.01091,-0.012638,-0.001475,-0.001876,0.057704,0.086406,-0.034984,-0.058358,0.023411,-0.009535,0.010365,0.04332,0.021586,0.03496,0.005511,0.017302,0.01869,0.03284,-0.012823,0.06262,-0.016999,0.041743,0.003393,-0.004445,0.053411,0.021385,0.026277,0.009507,-0.014999,-0.004238,-0.004766,0.026521,-0.000615,-0.020685,-0.015339,-0.023203,0.004075,0.043389,0.014545,-0.00895,-0.025824,0.048056,0.035021
1986,3,0.0488,-0.0065,-0.0037,0.0118,0.009,0.0241,-0.006542036,0.008585326,0.045281287,0.0363642,-7.00E-04,-0.0266,0.017081,0.0254,0.048957,0.010909,0.020581,0.0855,-0.0075,-0.023,0.0025,0.0087,-0.032974731,-0.003138,0.003384,0.052264,-0.007222,0.010323,0.037012,0.014761,-0.011456,0.053717,0.046611,-0.008641,0.0254,0.026313,-0.002828,-0.002535,0.047442,0.013383,0.019651,0.014262,-0.026639,0.009095,0.019446,0.018033,-0.01032,0.046646,0.002224,-0.017408,-0.004865,0.034698,-0.012575,0.048034,0.032556,0.035957,0.006119,0.015535,0.021345,0.045969,0.000374,-0.044195,0.008901,-0.015689,0.029055,0.005499,0.023727,0.00361,0.024128,0.042801,0.038278,0.011458,0.03479,0.070479,-0.036373,0.040326,0.024376,-0.014588,-0.002065,-0.017457,0.034187,0.000129,0.002443,-0.01301,0.041235,0.019078,0.010801,0.014785,0.020986,0.016156,0.05237,0.058783,0.00421,-0.021574,-0.010065,0.026145,0.019571
1986,4,-0.0131,0.0286,-0.0286,0.0289,-6.00E-04,-0.0036,-0.029710314,0.020201758,0.018679963,-0.00514238,0.0282,-0.0124,0.000184,-0.0161,0.027201,-0.01576,0.006493,-0.0509,-0.0186,-0.0076,0.0094,0.0135,-0.028665086,0.010212,0.050701,0.011328,0.033789,-0.071324,-0.036555,0.005046,-0.058415,0.013657,-0.015404,0.013763,-0.006621,0.027936,0.017127,0.013474,0.005892,0.034325,0.033534,0.019211,-0.045915,0.019284,0.009709,0.010815,-0.073266,-0.043695,-0.046883,-0.023486,-0.073498,0.035926,-0.017796,0.018201,0.077652,-0.004894,0.013973,0.002504,-0.012574,0.019125,0.040779,-0.02532,-0.016083,-0.025155,-0.005616,0.016173,-0.032529,0.001969,-0.01685,0.009156,0.013443,0.009848,-0.056586,0.00757,-0.057071,0.014448,-0.006123,-0.013124,0.030141,0.007802,-0.00579,-0.042852,-0.077202,-0.003704,-0.008591,0.016034,0.005043,0.007228,0.034975,0.030459,-0.008553,-0.005079,-0.045502,0.003033,0.014149,-0.006022,-0.090713
1986,5,0.0462,-0.0129,-0.0021,0.0215,0.0108,0.0205,-0.003206624,0.007873714,0.033244408,0.02744911,0.0105,-0.0149,0.009818,-0.0049,0.038242,0.012884,0.033762,0.0372,-0.0091,-0.0134,0.0092,0.0301,-0.02806697,-0.001624,-0.009794,0.050122,0.039661,0.000441,0.024788,0.012199,-0.023227,0.0699,0.018294,-0.017956,0.00056,-0.002101,-0.00482,-0.004405,0.009659,0.00144,0.004724,-0.002466,-0.030773,-0.023049,0.041168,0.02664,-0.02604,0.038089,-0.006427,0.00598,-0.04325,0.051357,0.010486,-0.009783,0.056825,0.019157,0.014591,0.036885,-0.003101,0.006064,0.02678,-0.038017,0.04634,0.022247,-0.015685,-0.002557,0.039163,-0.002178,0.007933,0.028259,-0.008015,0.012629,0.013938,0.026917,-0.028777,0.0471,0.00113,-0.002375,0.023746,0.032982,0.016693,0.000259,0.018871,-0.007468,0.028126,0.006073,-0.013797,0.001227,0.062092,0.025083,0.027045,0.001034,0.022697,-0.015586,0.032648,0.012711,-0.022843
1986,6,0.0103,-0.0088,0.013,0.0183,0.0082,0.0507,-0.011754138,0.021979613,0.051179078,0.0600893,-0.0248,-0.064,0.008818,0.0276,0.046588,0.016555,0.052598,-0.0388,0.0207,-0.0674,0.0259,0.0316,-0.049491823,0.035828,0.015828,-0.01713,0.050425,0.05284,0.021108,0.034907,-0.015939,-0.000744,0.031899,0.026917,0.033054,0.025426,-0.006971,0.055941,0.04405,0.035455,0.030217,0.027387,0.018972,0.042543,0.005607,0.011284,0.007807,0.044886,-0.01574,-0.008084,0.005196,0.060183,0.009455,0.020141,0.014222,0.014456,0.042283,0.041049,0.026072,0.046888,0.046155,-0.055398,0.015838,0.022685,0.025022,0.018856,0.051378,0.025396,-0.017651,0.0485,0.01424,0.028065,0.028404,0.076256,-0.043193,0.029035,0.011157,-0.00328,0.026418,0.026015,0.093007,-0.015552,-0.015532,0.032567,0.04538,0.065977,0.015609,0.032743,0.073121,0.04077,0.069177,0.07779,0.003946,0.027925,0.004255,0.025063,0.020023
1986,7,-0.0645,-0.0345,0.047,-0.0045,0.0084,0.0185,0.033622813,0.015864202,0.014194306,-0.01803947,-0.0288,-0.0383,0.027937,0.1172,0.010783,0.013922,0.029692,-0.0785,0.0084,-0.098,0.0081,0.0242,-0.00971186,-0.003851,0.039095,-0.125086,0.070389,0.018645,0.035382,0.046606,0.058557,-0.110034,-0.00394,0.004975,0.013298,-0.008734,-0.005585,0.023784,0.023333,0.001129,0.009431,0.01243,0.092189,0.013892,0.031857,0.023612,0.083238,0.009187,0.000208,0.046839,0.102166,0.03788,0.021448,-0.006675,-0.023911,0.010728,0.030207,0.024264,-0.006098,-0.029307,0.039787,-0.000307,0.002947,-0.01591,0.01039,0.077574,0.029574,0.076436,-0.001898,-0.009303,-0.000264,0.039412,0.004602,0.047373,0.000862,-0.020564,0.016259,0.044466,0.027629,0.037036,0.076925,-0.007567,-0.009649,0.017085,-0.056304,0.067766,-0.0427,0.03911,0.043853,-0.047739,0.003171,-0.014311,0.020836,-0.001436,0.009637,0.071155,0.081124
1986,8,0.0607,-0.0435,0.0351,-0.0163,0.0319,-0.0528,0.058376357,-0.019834917,-0.015854689,-0.02737228,0.0114,0.0475,0.016055,0.0657,-0.038201,0.030475,-0.02709,0.0987,0.016,-0.0018,-0.001,0.0121,0.04324483,-0.01555,-0.014973,-0.04978,0.058134,0.024359,0.018351,0.01591,0.074837,-0.073464,0.016262,0.057092,0.025116,0.025543,0.039554,-0.002107,0.038513,0.074685,0.074814,0.063771,0.078473,-0.002775,0.005322,-0.000565,0.051429,0.040019,0.071611,0.071113,0.01575,-0.038531,0.02574,-0.009813,-0.044849,-0.022108,0.008577,-0.033222,0.036651,-0.087862,-0.028644,0.115465,0.015926,-0.000353,0.024875,0.04365,0.035649,0.045845,0.038643,-0.035842,0.007049,0.024821,0.039994,-0.087416,0.087357,-0.072266,-0.026308,0.087574,0.019637,0.001605,-0.046854,0.018838,0.074697,0.045514,-0.016119,0.066507,-0.004051,-0.026786,-0.029451,-0.103064,-0.114349,0.008751,0.034175,0.048765,0.048193,0.058395,0.023631
1986,9,-0.086,0.0205,0.0322,-0.001,0.0372,-0.0579,0.05158061,-0.00806419,-0.024360482,0.04080236,-0.0031,0.039,-0.003482,-0.0071,-0.070357,0.033766,-0.037962,-0.1205,-0.0093,-0.0023,-0.0155,0.0142,0.024857014,-0.009354,-0.005113,-0.000827,-0.006648,0.087457,-0.039351,-0.053863,0.040867,-0.001246,-0.012238,0.036289,0.039335,0.011038,0.033012,0.003731,0.048228,0.049531,0.053029,0.048237,0.034448,0.03523,-0.033386,-0.04624,0.03414,0.016967,0.068568,0.041428,-0.0034,-0.091147,-0.011671,0.000388,-0.029284,-0.020009,0.007255,-0.024939,0.063203,-0.108922,-0.040136,0.120308,0.00724,0.024669,0.017773,-0.03788,0.017677,-0.024863,0.012604,-0.066062,-0.004694,-0.002347,0.006756,-0.082334,0.071409,-0.024952,-0.063451,0.035743,-0.042078,-0.027586,-0.074967,-0.019978,0.027222,0.036686,-0.012398,-0.058407,0.01119,-0.059498,-0.08221,-0.086623,-0.07545,0.055487,0.073559,0.042162,0.048856,-0.016907,0.017013
1986,10,0.0466,-0.0233,-0.0142,-5.00E-04,0.01,0.0446,-0.014412806,0.006219369,-0.014612216,0.02056557,0.0358,0.0071,0.006012,0.0019,0.049045,0.005282,0.01505,0.0713,0.0212,-0.0089,0.0462,-0.0072,-0.072978018,0.022001,-0.00959,0.024551,-0.009813,-0.078565,-0.005807,0.028479,-0.021162,0.024888,-0.001567,-0.02139,-0.021209,-0.021264,-0.02834,0.024351,-0.032537,-0.028588,-0.040967,-0.03821,-0.019623,-0.021348,0.007223,0.026842,0.007108,-0.003391,0.00425,-0.027935,-0.011129,0.031703,0.006929,0.018395,0.041669,0.023612,-0.026135,0.047309,-0.092079,0.014071,0.007699,-0.052912,0.00568,-0.05344,-0.019529,0.001669,-0.024921,0.027722,-0.033644,0.04626,-0.000221,0.007601,-0.023737,0.043753,-0.022573,0.01561,0.048969,-0.007951,0.012346,0.047303,0.025157,-0.026007,-0.033642,-0.011201,0.032382,0.030256,-0.010568,0.030162,0.043984,0.051192,0.05104,-0.044889,0.011377,-0.027152,-0.017764,-0.044978,-0.020816
1986,11,0.0117,-0.0189,-7.00E-04,0.0103,0.0066,-0.0026,0.003334255,0.023331586,-0.009658807,-0.03060519,0.0071,0.0024,0.037262,0.0595,0.015336,0.003816,0.011185,-0.0109,0.0438,-0.0136,0.0076,0.0301,0.0120526,-0.001359,0.016145,0.013796,0.037546,-0.019483,0.052281,0.051706,0.002977,0.017592,0.010931,0.017325,-0.009426,0.008435,0.00095,0.003769,0.008141,0.011981,0.013667,0.010563,-0.000238,-0.010715,-0.01235,0.019232,-0.002273,-0.011396,-0.003539,0.01794,-0.022749,-0.00945,0.004492,-0.006075,0.008929,-0.023466,-0.005924,0.010043,0.002599,-0.003089,-0.006818,-0.001985,-0.023402,-0.018578,-0.012271,0.047026,0.007076,0.054946,0.020074,0.006685,-0.000403,0.050095,0.000218,-0.004327,-0.004595,0.008466,0.018142,0.006722,0.058281,0.038035,0.03076,0.010438,0.003433,0.030562,0.018037,-0.002633,-0.021333,0.00723,0.044314,0.000245,0.004798,0.003575,-0.023613,0.01047,0.011561,0.053824,-0.000388
1986,12,-0.0327,0.0012,0.0036,0.0081,9.00E-04,0.0035,-0.000257441,0.015664366,-0.022156642,-0.01213806,0.0061,0.0058,0.016509,0.0276,0.035073,0.010676,0.018948,-0.0235,0.0127,-1.00E-04,0.0091,0.0151,-0.013686937,0.017385,-0.013708,-0.0003,0.028541,-0.000221,0.013191,0.027906,0.002947,-0.016704,-0.003538,0.001627,0.010063,0.003137,0.010315,-0.004602,0.008648,0.009038,0.015403,0.006983,0.011443,-0.004609,-0.000627,0.004109,0.001557,0.016972,-0.009069,0.014953,-0.011765,0.047255,0.018798,0.009203,0.014593,0.018779,-0.008759,0.037841,0.007024,0.028453,0.006201,0.015394,-0.002555,0.005627,0.011704,0.031336,0.007588,0.029852,-0.000748,0.030217,0.000355,0.011075,-0.001368,-0.002928,-0.007519,-0.025281,0.017211,0.024263,0.035161,0.02477,0.027288,0.009596,0.022749,0.014753,-0.013027,0.02812,-0.035884,0.030055,0.033263,-0.00017,-0.006552,-0.028072,-0.003277,-0.001069,0.008667,0.022214,-0.00194
1987,1,0.1247,-0.0154,-0.0316,0.0016,-0.0098,0.022,-0.022308799,0.00362302,0.036336275,-0.07241072,0.0031,0.0319,0.028709,-0.0119,0.024568,-0.012555,0.009573,0.1149,0.0181,0.0753,0.0423,0.0025,-0.079898994,0.041902,-0.005578,0.0349,-0.028272,0.018354,0.001883,0.013834,-0.036884,0.009923,0.008225,0.00685,-0.031276,-0.006769,-0.010938,0.000493,-0.011984,0.00271,-0.008337,-0.009431,-0.030764,-0.020848,0.056894,0.040819,-0.014796,-0.004213,0.022368,-0.025017,-0.032049,0.064933,0.01514,-0.024373,0.028524,0.039472,0.010575,0.045682,0.021303,0.032172,8.00E-05,-0.014415,0.054518,0.049912,-0.033821,-0.005612,-0.044861,-0.005684,-0.036241,0.037354,0.012422,0.005729,0.007583,0.003082,-0.031912,-0.028936,0.048399,0.018634,0.018423,0.012372,-0.008824,0.020578,0.019903,-0.00185,0.062635,0.079027,0.023176,0.090828,0.009534,0.012706,0.026527,0.045918,-0.00407,0.011346,-0.016485,-0.014914,-0.016182
1987,2,0.0439,0.034,-0.0591,-0.0084,-0.0263,-0.0207,-0.050713936,-0.002794973,0.005311648,-0.040146,-0.0111,-0.0012,-0.010583,-0.0722,0.032105,-0.019139,0.020684,0.0022,0.0039,0.1204,-0.0023,-0.0244,-0.038000729,-0.018197,-0.060621,0.082949,-0.070453,-0.022223,-0.008595,-0.009721,-0.100208,0.095102,-0.006628,-0.031672,0.012156,-0.012824,-0.024341,0.003439,0.000708,-0.024739,-0.024748,-0.026525,-0.122233,-0.002875,0.018548,0.009789,-0.095982,-0.013766,-0.084864,-0.105615,-0.094912,0.050998,0.010867,0.030836,0.042758,0.05584,-0.012484,0.037357,-0.010224,-0.005478,0.023232,-0.077608,0.024468,0.031044,0.01068,-0.088419,-0.011142,-0.088421,-0.032186,0.025604,0.006762,-0.056897,-0.036591,0.042399,-0.090075,0.012116,-0.042344,-0.098847,-0.016651,-0.055769,-0.074187,0.025649,-0.028786,-0.017467,-0.02256,-0.01019,0.048644,-0.036299,0.043624,0.079233,0.089385,-0.03648,-0.056475,-0.01213,-0.026866,-0.110167,-0.111729
1987,3,0.0164,0.0027,0.0161,0.0135,0.0412,0.0168,0.017778098,-0.006355383,0.049366427,-0.01467193,0.0181,0.0435,0.013212,-0.0278,-0.022146,0.042001,-0.011294,-0.016,0.0073,-0.0187,-0.0107,0.0418,-0.047718775,-0.022372,0.02063,0.034388,0.060365,-0.072947,0.0184,-0.002369,0.046187,0.023288,0.032111,0.055117,0.041639,0.032215,0.038026,-0.016421,0.058548,0.078967,0.098643,0.075616,0.013054,0.013979,0.001611,0.012295,-0.000322,0.0115,0.075222,0.051622,-0.0362,-0.036895,0.003517,-0.001419,0.015128,-0.028526,0.024583,0.030941,0.051829,0.060579,-0.018478,0.096307,-0.012797,-0.0028,0.016905,-0.007658,0.015065,0.012322,0.021075,-0.025886,0.03705,0.057716,0.027461,-0.04781,0.067771,-0.020606,-0.011911,0.058933,-0.043128,0.003111,0.030956,-0.005704,0.067098,0.03183,-0.034506,0.02772,0.004333,0.037953,-0.02073,-0.063777,-0.090572,-0.001273,0.059598,0.036818,0.03358,-0.01506,-0.014707
1987,4,-0.0211,-0.0154,-0.0039,-0.005,0.0103,0.0022,0.005743356,0.005685368,0.004208762,-0.03959467,-0.019,0.0368,0.005546,-0.045,-0.051436,0.003054,-0.015336,-0.0295,0.0128,0.0066,0.0139,0.0122,-0.023239535,0.009324,-0.006452,0.021806,0.008651,0.036289,-0.002102,-0.020795,0.024434,-0.001943,0.05553,0.020726,0.024636,-0.022116,-0.008456,-0.033425,-0.033061,-0.015516,-0.010127,0.012256,0.004057,-0.012769,-0.021699,0.008231,0.011289,0.042631,0.049978,0.008716,-0.019796,-0.072698,0.01812,0.010055,-0.007576,0.001408,-0.005283,0.026575,0.053883,0.052789,-0.05,0.027719,-0.004309,-0.003247,0.024936,-0.004017,0.005645,-0.006767,0.007655,-0.031705,0.015564,0.017812,0.071417,-0.024374,0.034476,-0.035708,-0.027077,0.016204,-0.00267,-0.009867,0.021912,0.024466,0.065157,0.018179,-0.002308,-0.015781,0.026667,0.02757,-0.026705,-0.010411,-0.014435,0.054939,-0.001211,0.018367,-0.020178,-0.032178,0.001112
1987,5,0.0011,-0.0056,0.0023,0.0051,0.0115,-0.0074,0.014837182,0.005294311,-0.003508278,0.01152273,-0.003,0.0199,-0.001604,-0.0011,0.002883,-0.001208,-0.023436,-0.0035,0.0116,-0.0128,0.0034,7.00E-04,-0.029072532,-0.01201,0.007247,0.008781,0.011379,-0.032032,-0.003769,-0.001143,0.003585,0.01294,-0.004084,0.021602,-0.000221,0.001078,0.014554,-0.009618,0.00363,0.025585,0.020794,0.020884,-0.03914,-0.001793,-0.011299,0.012568,-0.018141,0.009961,0.002857,0.005467,-0.028569,-0.009557,0.011918,0.020153,0.015439,0.01095,-0.017322,-0.015232,-0.014981,-0.033824,0.014947,0.018451,0.01684,0.00484,0.022286,0.003389,0.016133,-0.012358,-0.010263,0.002132,-0.002685,-0.013038,0.002593,-0.02175,0.02437,-0.001083,-0.009969,-0.019767,0.005305,-0.008682,-0.000631,0.007331,0.002514,0.022568,0.033719,0.027345,-0.025442,0.01083,-0.036025,0.007821,-0.017037,-0.023988,0.013007,0.019397,0.032283,-0.007704,-0.029321
1987,6,0.0394,-0.0221,0.0104,0.0169,0.0084,-0.0025,0.011253223,0.013401046,0.022528633,0.02590464,1.00E-04,-0.013,-0.001725,0.0792,0.013484,0.013763,0.014245,0.0487,0.0053,-0.0542,-0.0081,0.0317,-0.003465422,-0.008549,0.014232,0.038182,0.032626,-0.005914,0.018821,0.024161,0.015181,0.052551,-0.004241,0.012789,-0.018272,-0.002826,-0.000749,0.023031,0.008747,0.007269,0.003176,-0.012487,-0.011668,-0.015005,0.004437,0.013288,0.005638,-0.019345,-0.006601,0.036273,-0.006062,0.030135,-0.005896,0.009266,0.042247,-0.015468,-0.014747,0.012364,-0.033088,-0.072574,0.047952,-0.004776,0.004374,-0.001903,-0.031775,0.026674,-0.014705,0.044681,-0.004796,0.013733,-0.010796,0.035146,-0.031613,0.024889,2.80E-05,0.076226,0.004073,0.004135,0.031324,0.067049,0.018349,0.016718,-0.002313,0.015393,0.059459,0.032101,-0.010637,-0.014798,0.017004,0.003732,-0.026458,0.016174,0.041398,-0.007649,0.029011,0.029147,0.003106
1987,7,0.0385,-0.0112,0.0073,-0.0061,0.0164,0.0266,-0.00558887,-0.007925835,0.04250528,0.00712808,-0.0025,0.0229,-0.006461,-0.0309,0.007704,0.001168,-0.017888,0.0228,0.0172,0.0032,-0.0028,0.017,-0.037639567,-0.020659,-0.012158,0.047421,-0.019344,-0.016486,-0.054462,-0.046589,-0.013443,0.039581,0.010429,0.012191,0.023173,0.013778,0.002369,-0.014229,0.036357,0.020461,0.021089,0.021745,-0.078439,0.030982,-0.002363,0.014902,-0.027778,0.013913,0.026427,-0.014073,-0.060813,-0.065743,-0.053068,0.024929,-0.012328,-0.005595,-0.025741,0.020031,-0.009913,0.046764,-0.013066,0.030153,0.011256,0.022341,-0.00949,-0.024034,0.035233,-0.012511,0.007404,0.020078,0.014563,0.014082,0.039297,-0.045446,0.012907,-0.019798,-0.04383,-0.010579,-0.022564,-0.001235,0.027732,0.026848,0.018033,0.013606,-0.077779,-0.002843,0.028302,0.014479,-0.037147,0.016751,0.00867,-0.109268,0.018242,0.012352,-0.010187,-0.025221,-0.055493
1987,8,0.0352,-0.0095,-0.0095,0.0204,-0.0161,-0.0086,-0.005481284,0.028839282,-0.005416208,-0.05849465,0.0245,-0.0284,0.0247,0.0399,0.011864,-0.002478,0.038033,0.03,-0.0117,0.0154,-0.0036,-0.0225,-0.00592587,0.007824,0.012018,0.013493,0.00256,-0.064574,0.05198,0.052716,-0.014453,0.006808,0.029549,-0.049391,-0.020847,0.009947,0.026072,0.016588,-0.014715,-0.008538,-0.016546,-0.007951,-0.014377,-0.01155,0.024466,0.034116,-0.000479,-0.01096,-0.03628,0.001642,0.012326,0.02407,0.006924,0.033891,0.025616,0.006757,-0.050146,0.021779,-0.070802,-0.043175,-0.009127,-0.028457,-0.006325,-0.014471,0.042483,0.024634,0.039952,0.027977,0.034587,0.014181,0.002509,-0.008856,0.004725,-0.009228,-0.041978,0.001745,0.03369,-0.024895,0.0764,0.049475,0.021568,0.031753,-0.01708,-0.015912,-0.003566,0.016427,-0.061876,-0.018725,0.069875,0.007677,0.027712,-0.067634,-0.005632,-0.01344,-0.01539,0.028743,0.008709
1987,9,-0.0259,0.004,0.003,-0.0097,0.019,0.0077,-0.001449372,-0.005740303,0.000571047,0.00235247,-0.004,0.0298,0.018371,-0.0263,0.00195,0.019312,0.005893,-0.0351,0.0117,-0.0267,0.0249,0.006,-0.022228016,0.038685,0.022261,-0.028061,-0.016785,-0.092768,-0.018072,-0.012928,0.002314,-0.056106,-0.018709,0.021652,0.033462,0.012958,0.02551,0.003252,0.009495,0.026966,0.029456,0.039914,0.027013,0.036214,0.028571,0.04897,-0.025514,0.017646,0.001918,0.013284,-0.034694,-0.005994,-0.047156,0.004139,-0.017694,-0.002395,0.00044,0.018069,-0.016349,0.01646,0.017435,0.005138,0.040753,0.034715,0.061702,0.015258,0.039425,-0.01633,0.028668,0.001786,0.019318,-0.011739,0.021337,0.002005,0.00652,-0.035724,-0.042116,0.000563,-0.016362,-0.045397,0.013847,0.004584,0.006255,-0.011689,0.012805,-0.022096,-0.001015,0.000104,-0.012341,-0.032224,0.003038,-0.062808,-0.01984,0.03218,-0.011064,-0.007281,-0.00579
1987,10,-0.2324,-0.0805,0.0423,0.0206,0.0226,-0.0786,0.08482116,0.050075255,-0.126907353,0.05410623,-0.0013,-0.058,0.025122,0.1651,0.00216,0.033505,0.003321,-0.2811,0.0527,-0.2101,-0.0062,0.0472,0.021466127,-0.009893,0.011606,-0.156088,0.116208,-0.038615,0.090894,0.103079,0.049063,-0.151403,0.022447,0.037131,0.06262,-0.010141,-0.013774,0.007258,-0.019795,-0.016361,0.007922,0.033613,0.230921,0.014403,-0.025328,-0.013437,0.098696,0.074877,-0.026205,0.092391,0.06942,0.052776,0.024088,-0.046615,0.03541,0.047748,0.018301,0.048015,-0.024361,-0.011739,0.052609,-0.061567,-0.067252,-0.060621,0.039151,0.155527,0.056372,0.154032,0.016125,0.001012,0.036136,0.061185,0.06087,0.06938,0.01572,0.012295,0.073674,0.037086,0.089548,0.098032,0.053277,0.02549,0.072959,0.092656,-0.030414,0.077736,-0.045276,-0.159327,0.04851,-0.04766,-0.046789,-0.164927,-0.035843,0.053336,0.013251,0.168562,0.094107
1987,11,-0.0777,0.0287,0.0296,-0.0188,0.0068,-0.0117,0.020712827,-0.001457347,0.043575169,-0.0177624,-0.0087,-0.002,0.009005,0.0623,-0.009183,0.005934,-0.006684,-0.0991,-0.0258,-0.0287,-0.0081,0.0192,-0.060373404,-0.018784,-0.023567,-0.065026,-0.028219,-0.045959,-0.036642,-0.035129,0.017531,-0.060117,-0.038443,0.021943,-0.001813,0.007554,-0.009928,0.00977,0.005184,0.01235,0.01758,-0.013646,0.04616,-0.010328,0.013552,-0.01926,0.01679,-0.033573,0.07211,-0.004822,0.047466,-0.026626,0.0093,0.03046,-0.05917,0.000825,0.006611,-0.006531,-0.007234,0.011171,-0.022702,0.057915,0.007082,0.014534,-0.026778,0.000474,-0.015752,-0.010826,0.013228,-0.024004,-0.013176,0.003412,-0.02995,-0.060162,0.010786,-0.051335,0.000338,0.032713,-0.049824,-0.025902,-0.004012,-0.032304,-0.013899,-0.015559,-0.023645,0.017003,0.011917,-0.019761,-0.019837,-0.040396,-0.017427,-0.037393,0.031499,0.002286,-0.022931,0.066033,0.022211
