RRA1,RRA2,RRA3,RRA4,RRA5
0.0071461633144418,0.0201873279786451,-0.00536877624119163,-0.00295086772391819,0.00782306808025675
0.042792386669066,0.0161817246761433,0.0024225598593696,0.00897594612879893,0.00230285007019176
0.0563572068248642,-0.0187784701034809,0.0182488722963048,0.0101105858867378,0.00284061441585376
0.035617793970629,0.0170849197120002,-0.00568058456748231,0.000741149205431205,0.00693285859416126
-0.00380350009909017,0.012692001513643,-0.00550160864992743,0.00121646301752268,0.00371545595238473
0.0386446486062757,-0.0091415354059944,0.0105638329002465,0.0120414898904687,0.00420817170789363
0.04995288615127,0.0169133659584765,0.00210033685829693,0.0063545484211526,0.00996568964348957
-0.0104840611446752,0.00928342342083396,0.00300458670731444,-0.00140423598855375,-0.00514009472213776
-0.135107590463868,-0.0183290635709764,0.000976920896732997,-0.0190402964914536,-0.0156947385553896
0.0341444007587789,0.00116403513565968,-0.00336790577613372,-0.00557900109161532,0.007100619155351
0.00809077267780118,0.00011275704250707,-0.0041219668071454,0.0006923295486226,0.00298627859628986
0.0532952880257456,0.0188906210897047,0.0109691470705875,0.0063406041357983,0.00171888096063149
-0.0250715609563657,0.011017265188501,-0.0100367693116502,-0.0030083400628283,-0.00275183184900935
0.0587081631183945,0.00088236057132182,0.0032428176392747,0.00767222586725882,0.00578583038041792
0.00996907845331628,0.0126316871169868,-0.00467454090934603,0.00155845356628967,0.00239498597541433
-0.0155375498916861,0.00606970023760964,-0.00196394669011678,-0.00515707239858411,0.00137151436334819
0.033928242293732,-0.000810842804783208,0.00622068247565342,0.00980093816248425,0.000546782333442907
0.0161208284004022,0.00553529991136625,0.0104440382662342,-0.00203327138927995,0.00818680812174321
0.0500457744953356,-0.00463030698560574,0.0131133757752665,0.000527144110955642,0.00779419274958159
-0.00858546972493381,-0.00022208431840427,-0.00909242290864361,0.0108750314430204,-0.00128017696614713
-0.0782629903277045,-0.00895995297914112,-0.0177947967923727,-0.01151374010184,-0.00254046222690392
0.0504573386775404,-0.00616522043256724,-0.000671048689752689,0.00601019972495669,0.0127511094339674
0.0341206403162684,0.0116141696388436,-0.010994122312076,0.00403623247520179,0.00986113507580172
0.0478373569748102,0.00141527473034112,-0.000670832056485669,0.0327859054314497,0.00115735571195259
-0.020224841345411,-0.00872026001234671,-0.0173468364004802,0.019214772700812,-0.00171293604604113
-0.123458263489333,-0.011208462951502,0.00221364358747922,-0.0452182913425131,-0.00769878670361798
0.0366044028542025,0.00145838467964861,0.0132210655262543,0.00744358893840626,0.00481586722890915
0.0508931604520977,0.00376825134364864,0.0163354243281994,0.00460376892912189,0.00374869081821947
0.0277027523453788,-0.000609282268672132,0.00721056652120357,0.00368433695729491,0.00748044515411973
0.0642903635716618,-0.00391920917785419,0.00499492739976769,-0.0126177547463313,0.00802866911246053
0.03283422617423,0.0135776170083057,-0.00915488327153,0.00123145229442737,0.007958368787638
0.0184803548207279,-0.0101926550679613,-0.00323483057177539,0.00303001598984813,0.00716151229035041
0.0169942678311871,0.00334026663328113,-0.0124087408535274,0.00881558006819221,0.00808098071550018
0.0485174716134733,-0.0544930155470775,-0.00679597073129291,0.0308822965084726,0.00276480782742976
-0.0296840645023772,0.0128631837396908,0.0114649305575241,-0.0212611271398141,0.00284098160895802
-0.0160437127421645,0.0420993667295832,0.00352084489182134,-0.005809375029424,0.00035535784110296
0.00226110585325023,-3.83389659623231e-05,0.0102442508778845,0.00510475780929513,0.00128708855783782
0.045233615005515,0.0098938803240199,0.00948185174783541,-0.00200207907926655,0.00998133049523903
0.00737985036215783,0.0305960314828816,-0.00232880614830907,-0.0069476080436356,0.0114856677962027
0.0112195020619369,0.00690272981137066,-0.00514854678539945,-0.00133259865670583,0.0110371209170879
-0.0195484045795409,0.0145176231675752,0.0126126332507652,0.0046628244734335,-0.00783865802556582
-0.0214413185429504,-0.0107430647207933,-0.0055153316524121,-0.00706873219916995,-0.00554893651429819
-0.0587081911560444,0.0116105636120245,-0.00483001308313923,-0.000968923698934244,-0.00286802392826091
-0.062728964843862,0.00652685340167376,-0.0011800119812981,-0.000648368757217884,0.00248457613578286
0.0450190001796053,-0.00564437320737975,0.000671114983648864,-0.000254513585342011,0.00725740227022138
0.0210246420401022,-0.00664551929794785,0.0216023270053551,0.0123812900806759,0.000286556438639872
-0.020120224422225,0.0142452381683898,-0.00444535439473696,-0.00449945930993718,0.00423851949513673
-0.0296027726560363,0.0082062716059151,-0.00432749257604019,0.0101233196384918,-0.00640279891488115
-0.0387234074169743,0.0214392795620506,-0.00461542941589294,0.0152809337951862,0.0064648122670897
-0.0129331624147456,0.00925486340908913,0.00362922168001922,0.0130978102921127,0.00333459388391517
0.0279812973371208,-0.00160057502645732,0.00424456758509438,0.00061713786699765,0.00034272391960192
-0.0277234144573242,0.0142198802335427,-0.00672043090252544,0.00156905963178363,0.00163293258724137
-0.0238461505091375,0.00455474143008583,-0.002695924824597,0.00719926315316405,0.00470452116534777
-0.0202180541419441,0.0124609811691583,-0.00725660312856184,0.00496222457259522,0.00590559873951237
0.0657806864959974,-0.0397815612070908,0.0418231195976354,0.0149805155959179,-0.00327586984362768
0.0199040776392556,0.0157146769181563,0.00900388698882726,0.00796049299785886,0.0105326742699119
0.0949310671514283,-0.0120404817665439,0.0217495443383854,0.0105119862310945,0.00350545299828601
0.0544760340102735,0.0156133817469089,0.000999578960242403,0.0163526932886971,0.0107788705467202
0.00346878544930274,0.00631280301741628,0.000183827614517503,0.00745752452109925,-0.00775145074184201
0.0428922756439515,0.0168496491411224,-0.00276996795869014,-0.000427828690265812,-0.00460647015934028
0.032708308152015,0.0137033540428018,0.00982881771088443,0.0102502918724272,0.00998736269015421
0.0294534383220732,0.0109388324795223,0.0117955307067621,0.0177826168659975,0.000670587324986913
0.0509816966396645,-0.00271999951570248,0.0148832191533513,0.0221821335992137,-0.00133988695003976
0.0339638794823773,0.0320396504518592,-0.015673368862165,-0.00880168759653744,9.36656275370621e-05
0.02709558760961,-0.00528340534672495,0.000274080354330645,0.0020260730728413,0.00220025126653159
-0.023241108947284,0.022283382010898,0.00727137446438209,-0.00144549580517663,0.00333256316785828
-0.0213956478690052,-0.0117983475881392,0.0136825318730599,0.00395242082515061,-0.0114677615280606
0.00845252233072341,0.00121560879198898,0.0163717074169327,-0.00126790393668266,0.00969462837583974
-0.0403845646756538,0.00052391167060902,0.0131652863414079,0.00831508564703706,-0.00693971704202275
0.0284219663655334,0.00673054147852168,0.00210452074685192,-0.0027399026455683,0.00288711606702102
-0.0142025368917155,0.00770089241128267,-0.000442971620335126,0.00303251770981148,-0.00367444502221404
-0.0142150654738905,0.015943942548453,0.0026771350484218,0.0139838508973976,-0.00995728196023734
-0.0437467171092844,0.00181353971418032,-0.00653452300693007,-0.00203609358680505,-0.00154704194666677
0.00579625731092185,0.00160094491363016,0.00479443764672669,0.00493344757909831,-0.00168618566892003
-0.0103032193224217,-0.00355339358515835,0.00315321228576773,0.00104568863388468,0.00119216177011001
-0.043555469145343,0.00845799443847767,-0.00910528538059493,-0.0113058330111492,0.00612141866844537
0.0138484301949709,-0.00884775125615723,0.00771389084832495,-0.00721974973468583,0.00735477593535731
-0.0298056857393414,-0.00609280278282593,0.00520928165999915,-0.00168938741093593,0.00701371860459057
0.0769942764546003,-0.0199698577216523,0.0261671272405488,0.000894526099406645,-0.00598881344992099
-0.00322201963051299,0.0111913063940859,0.011179572802886,0.0113178855490241,0.00435972975820336
-0.0134701658369877,-0.00448117129830857,0.00666824650511648,0.00530149765554662,0.00570658331120343
-0.0156431346409554,0.0025088336311573,0.0114339962066496,0.00468772800166156,0.00661834333829137
0.0101072036758875,-0.00958418811982415,0.00884418227576881,0.000411856359484961,0.00548906154275348
0.0763443631407784,-0.00102685557744154,0.00894928907813037,-0.00991271427593508,-0.00145518433425879
0.0132216604192608,0.00571884810024434,0.00171590943289458,0.00690798366448942,0.00153753799374214
-0.0115307400306651,0.000538938939580536,0.0108016107526451,0.0124067280916459,0.00309815478689057
-0.00689681412487717,0.00359465088706556,0.00849852294489423,0.00737002391160683,0.0101816032606789
0.0278258164005058,-0.0222482804427331,0.02068957082407,0.0104169153582025,0.00850032954554231
0.0114521738812486,-0.00141156036074741,0.00828534080381506,0.00396208706102314,0.0115192718113458
0.00814881451671539,0.0139833846349788,-0.00414669641857664,-0.0150557504803057,-0.000980015226060866
-0.00753064392091181,0.00427054072014626,0.00305532886458522,0.00696575399285812,0.00191191741536343
-0.0410616593143645,0.00119468659446942,-0.00257950913459062,-0.00155855295320398,0.00372029212501571
0.0230369916716457,-0.0135996047078356,0.0139167012871558,0.0160541186721288,0.00411905875920172
0.046669934440452,-0.00964455521363443,0.015342797718535,0.00555211507889331,-0.00110356464831554
0.0268379640230165,-0.00666861332656752,0.0134603059228085,0.00172968473423138,0.00240806587634048
0.0123132073445048,0.00427293667498014,0.00235164911862984,0.000884821411729815,0.00793866660990254
0.0484067839649383,-0.0145845904010482,0.0233303009216377,0.0174657689963292,0.00700009817383613
0.0315783978977433,-0.0086757385032284,0.0177943173421039,0.0154179294980512,0.00418702641526835
-0.000480426820126177,0.0113788595177427,-0.0126670062665092,-0.0128160895456742,0.00435091639145826
0.0276240662073512,-0.0127271719173688,0.0157521930738788,0.0135328953432584,0.00183240567108879
0.00261958641493303,-0.0025000762047162,0.00909808050397929,0.0146927719626806,0.0093440018399233
-0.0611775086052008,0.00108787672665233,-0.00112294040197869,0.000440002831088486,0.00327271683253103
0.0302882624822681,-0.0222519584794393,0.0323909671042541,0.0171889942604314,-0.0107289408697769
-0.0479191554850074,0.0249908961604555,-0.0154096325807412,-0.0216150010202666,0.0017849225426505
0.0235864340288095,-0.0206232141238822,0.0134246745199785,0.0116180907909071,-0.000337326604006253
-0.000488985733583266,-0.00981720978697014,0.00974113163493433,0.00299532617389777,-0.000626732653376969
-0.02346756561031,0.004358114726045,-0.00397169193559589,-0.00746806614006252,0.0041032738331499
0.0860377032115643,-0.0269135191796668,0.0285864887569986,0.0263170260254474,-0.00527905245002124
0.0475134358232076,-0.000625337487867526,-0.00173428023286872,-0.00857031908228251,0.00368160927517907
0.0141414695702926,0.00496865289503308,0.00539791340444467,0.015333864736113,-0.00231191791706044
-0.0217338198858081,-0.00343381428258121,-0.0104787357536348,0.00311859181610462,-0.00819357845783356
-0.00133917074375741,-0.00129564916313462,0.000168224125651889,0.00200943227966417,-0.00371640675457088
0.0205342042870852,-0.0158996302871501,0.0253749797105949,0.00649094614457165,0.00517845299975029
0.0239415455380528,-0.00845885480466261,0.0116317897651508,0.0165584622998866,-0.000123897228950315
0.0222071212122091,-0.0123139756746275,0.0158429670343257,-0.00302543085005244,0.0036517738848574
-0.0166923429397874,0.00655454931952916,-0.00969206198463873,0.000931295533584083,-0.0004041542024225
-0.206024180340316,0.00208330384520376,-0.0310186383189891,-0.0442282618246911,-0.00935536863296505
-0.0393732273983825,0.0299016563057131,-0.0101465357253135,-0.0147247661310795,0.0127586873169389
0.0500011044124181,-0.0271254846627509,0.00959036589697398,-0.0035496591598213,0.00845612036285947
0.0329145079381143,0.00523771134630319,0.0284572852038378,0.0042014901642217,-0.0066862629428751
0.0522756020665463,0.00235998652937237,0.00838182689448456,-0.00713862744673008,0.00537896934720352
0.0130260779327591,0.0337267332401425,-0.0134841359841482,-0.00463669127407626,0.0112125313189595
0.0108791728174696,0.00734742390141637,-0.000670718855987006,0.00704277056560737,0.00219379805187622
-0.0111404548971362,-0.00627119166607273,0.010358012220458,0.00580860507180656,-0.000791209355627933
0.0467907000102612,-0.00410136923390455,0.0122868097471263,-0.00824676092487878,0.00498231545071596
-0.010836967666183,0.00616328944381481,-0.000855058328499706,0.00373866124483623,-0.00219688388711677
-0.0238165794891781,0.0110734926004276,-0.00385537897054782,0.00296983358097795,0.00062650064658789
0.0189841315507707,-0.0145115177788613,0.0150641323687502,0.00194196756109292,0.00348424790807407
-0.00262763466815618,-0.0120834255221436,0.0114473031216504,0.0122881643552212,-0.00226156370606194
-0.0259260639563567,-0.00276215387242616,-0.00435097437625423,0.00161945787765058,-0.00346590982014006
0.0192823898257008,0.0017524003884028,0.00115955494453753,-0.00675485805889912,0.00630110171199088
0.0352523450155881,-0.0195556106709482,0.0180950325939554,0.014091111254457,-0.00516357223272977
-0.00279662223030786,0.0184809278408983,-0.00864943319083698,-0.00096715392526828,0.00393275973287631
0.0131185254334233,0.0015136991545054,0.00184384741009861,0.0125234818002653,0.00261836426893474
0.0291830089983139,-0.0150539111414727,0.0131443005005437,0.00590194377492098,0.00566065040518581
0.0245494876940262,-0.00860789445496168,0.00784572275438926,0.00688834447049422,0.00477263072510497
-0.0139342404890693,0.00230200906638747,0.00677266934386313,0.00374761003769542,0.000643076111994467
0.03328375836457,-0.0351636544983668,0.0257998446546991,0.018699466876843,0.00340840613381657
0.0155862255132829,-0.00267459888625043,0.00794596950511986,-0.00231796930126545,0.00506430634807824
-0.00721251499778819,0.00335768443873863,-0.00742840880156821,0.000658124181588276,0.000675114536389505
-0.0435388389724443,-0.00913452015235456,-0.00018520541760176,-0.000976313671976735,0.00403354884284656
0.00112028358321327,-0.00800551887650551,0.00601087140769517,0.00893559387990131,0.00453732727155754
-0.00270600089649946,-0.0130249288813175,0.00740116184991706,0.0102540620173848,0.00316278768928898
-0.0603546551899177,0.00821217311802069,-0.0119995910145335,-0.0145289923439493,-0.00149502673925259
0.0155251987724286,0.000413312290007771,0.00016908852698441,-0.00291633661484166,0.00245862440679974
0.0202505645124722,-0.0011140509921421,-0.00254599141482019,-0.00363618170003615,0.00362018935767431
-0.0293323852579824,-0.00142273294204914,-0.010925822571352,-0.00696970414517737,0.003891072351686
0.0484878229870369,-0.0356412126846087,0.0168536123381876,0.0110793670037709,-0.000468448383509395
-0.00457739103130906,0.00654669516474103,-0.00763573348373181,0.000602404707505878,0.00300706515316256
-0.0302030110492152,-0.00994791474671896,0.00323396000313139,0.0123094074467687,0.00348125407263477
-0.0920277067538038,0.00201687509268309,-0.0171531544651288,-0.00204558838384428,-0.00287547332903002
-0.0632790299096005,-0.00349547976568573,-0.0054849169273192,0.0131240576022109,0.00467954969461041
-0.0371436931242424,-0.0243990607285771,0.00721492382270703,0.00475695688828329,0.00811715019208585
0.0487264888558407,-0.0202827145772203,0.0159884335303491,-0.0161115228710028,-0.00182706252817656
0.0216404801322198,-0.00913364956882916,0.0126540601042837,-0.00607287137845768,0.0140208263791292
0.0527069200987087,0.00297344577628037,-0.00199929582272858,-0.0101433347373409,-0.00843635793436389
0.0702878951240758,0.0100102212844057,0.00710460899256077,0.0049442186405514,-0.00791401879291399
0.0360245373292551,0.01121966354443,-0.00436488020004503,0.00502593537122188,0.00330054479242361
0.000669837151286702,0.00770815584245203,0.00816927950217312,-0.00185061750897848,0.00263482954488603
0.0274265061598489,-0.00708872712287773,0.0108290353463632,0.00158470475775975,0.00164327056515404
-0.033280504932327,0.0116405007709361,-0.0022177134264295,-0.0093269065665454,0.00659284079450537
0.0257908882406622,-0.0173169440778011,0.0109432565834728,0.00444568824328373,0.00558290685468423
0.021755801252402,0.000384180891723254,-0.00163771995404397,0.00605377105316447,0.000902481919652795
-0.00543440052240477,0.00985699410312867,-0.00769403792267908,0.00160565751684422,0.00473656912902068
0.0120922503547193,0.00171163381373505,-0.00422245927233115,0.00782116331497094,-0.000697752056012226
-0.0348245221470787,0.00460483012454005,-0.0077732975255483,-0.0075685114163203,0.00108869857111584
0.0636003375380645,-0.0425935809860534,0.02316077653496,0.0158085626540953,0.00570959945384516
0.0430411126422391,0.0585100278282062,-0.0210971671758299,0.00252660742793181,-0.00863644442690378
0.018465893870806,0.0164834820324381,0.00347699853937943,0.0156847106544738,-0.00450252011105203
-0.0209392167545372,0.00732440437425122,0.00794550334146932,0.00516325939768032,0.00278562323085204
-0.0179078724496622,-0.0194964989080085,0.0280245970657696,0.0163315987985401,-0.00317931268878618
0.00274171310667859,0.00390411741185683,0.00472475313723613,0.0028512858382147,0.00196807365197455
-0.0284525917833106,-0.000727893101348839,0.00779396971473401,0.00655512994059439,-0.00285878921034338
0.0245535181693524,-0.00871016842943106,0.0156053584711319,0.00791255501340084,0.00276703096058429
-0.0194369522082547,0.00153961042839656,0.00416695889671062,-0.0103487346179115,0.00869811472598027
0.0122561271109572,-0.00469464915053185,0.0070585790356155,-0.00131597750400377,0.00994944946930565
0.0166815964746544,-2.5851748040524e-05,-0.00538859263243981,-0.00584180709582178,0.00609626844730185
0.048595214261006,0.00694617658354463,-0.00443254411780072,-0.000506253073643184,0.00324864941006139
0.0228977620861282,0.00749079558335942,0.00948791325299062,0.00693275192072878,0.012649551592195
0.0217382014768825,0.0193938094802783,0.00206207925974819,0.0233568886815813,0.00151975357621849
-0.00952918352106169,0.000154837893812051,0.0219064411926097,0.0291767916416949,-0.00173965851384809
0.0207473834723733,-0.000823282073862572,0.00897692070484664,0.0118978006466922,0.00691829856927852
-0.0249702147901131,0.00899501760822244,-0.00655744146288628,0.00882554352617191,-0.00574742293108381
0.0297986002630403,-0.00093782034690554,-0.00492114416894762,-0.00293449632497785,-0.00118383618513349
0.00577426730935285,0.00434972045457363,0.00277026532969381,0.0126416396164222,0.0030179666072682
0.00365533001284224,0.0123696548194477,0.00550342342188402,0.013373087808889,0.0062594475377223
0.028927406250992,-0.00506589284483071,0.00927957639101225,0.0102943833826021,0.00358899642206891
0.012056491231243,0.0140585080639442,-0.00980060666846061,0.00103572399016359,0.00363440301449597
0.0167800862191006,0.00730326413451707,-0.00540697999020019,-0.00268723363273343,-0.00728182642228153
-0.0178611857184739,-0.005012771548306,-0.00235996839758727,-0.011911272426132,-0.00487074372202267
0.0203068110556332,0.00178277959079654,0.00952764406890868,0.000313003769114668,0.0109830246413849
0.0235978918843736,0.00369571476079422,0.0050140245193652,0.0130594636706413,-0.00760348229332739
-0.00565582074088484,0.0113982502749196,-0.010088562099496,-0.0148956715277541,0.00679800098922906
-0.0364736978754273,0.00521281883137491,-0.00246245204159929,-0.00752556251993961,0.00119795693355236
0.00206922778331358,-0.00575819604111635,0.0130807235458313,0.00264160021921805,0.00578962760392972
-0.00542973662267904,-0.00866418261101475,0.00642384401134083,0.00318421958001867,-0.00772423566692628
-0.0234129786639597,0.00832232625032595,-0.000316369727360366,-0.00159783946647812,-0.000499548888297135
0.0153293987341039,-0.0121151809550793,0.0138186119464797,0.00566501597282572,0.000883080895526928
0.0349779525202344,-0.00577921884077614,0.00136560218873606,2.41470409351795e-06,9.52892293794556e-05
-0.00588331348166528,0.018167059158086,-0.0159005127232861,-0.00178805447564133,-6.48823585121706e-05
-0.00412197754352871,-0.0153634057571211,-0.000162739638813215,0.00447340183858335,-0.00603512775297846
-0.0304485486922052,0.00329015898464064,-0.0134637613548971,-0.00842342091555422,-0.00163282445854359
0.00555837293414324,-0.00687068500239272,0.00883140968379031,-0.000375691656024003,0.0116939352093557
0.00273747698300637,-0.0103267250639982,0.0153533823033825,0.00467762143101918,-0.00582787782194933
0.0246010538592372,-0.00655576795006613,0.0114177930778509,0.00547914484979634,-0.00169960658811717
0.01227787637115,-0.00785686083285907,0.00321702946211181,0.00517309479999325,-0.00184385185761228
0.0149230616059618,-0.00100162150723989,0.00432486673287328,0.0115565962382868,-0.00192362127214916
0.0123975640934236,-0.00880924530479915,0.0140064495537097,0.0111493315223698,-0.00358824677103014
0.0302465024138598,0.00432146013627706,-0.0135631982766313,0.00176604329469483,-0.00173510404125347
0.0355666343153543,-0.00331469249474447,-0.00331672568937308,0.00180000839165557,0.00449188764420141
0.0134271242125394,0.0156626614273646,0.00189644617826473,0.00621957882715861,0.000325281076226203
0.0143616590737234,-0.00732657300303752,0.0070485960251162,0.0181593793075289,-0.00547723414752023
-0.031327940726147,-0.0165335143737322,0.00450429141170348,0.00809303987069726,0.000397921715411158
0.0261750413388479,-0.0107453059782731,0.0185024261357505,0.00673404955188026,0.00339923106562215
0.010793717121863,0.00466070264968493,0.00832004081738964,0.0123287843380086,0.00629274144245179
0.00274018921654189,-0.00856042825820021,0.00796283490432646,0.0156066356144259,-0.0112883658783172
0.017531720092495,0.00194634197590198,-0.000355431384520635,-0.00715742780751141,0.00528458787976505
0.0144497361324569,0.00499467253175577,0.00805398439567035,-0.004963414617558,0.00801849816256747
0.0351248553055976,0.00862685098921454,-0.0167676320019845,-0.0116494474203025,0.00274580271822835
0.0302163091961018,0.0128582380821298,-0.00309387429243306,0.00563583762720492,0.00184048001103879
-0.0236697445071779,-0.00385340239514855,0.017822649936924,0.0101864451144794,-7.02072980220849e-05
-0.0589082180286232,0.00471040628927231,0.00927013082125647,0.00375698895299301,0.000209324829383195
0.0311717538519637,0.00141208900293437,0.000712913713267575,-0.00648217900909516,0.00499114269207962
0.0255772532760572,-0.0163852234410285,0.0021458003763571,0.00803361585287488,-0.00566321622940243
-0.00689922637804957,-0.00738792431715161,0.0228999029385604,0.021489138656235,0.00330320022656566
0.0284435756992751,-0.0228754683376579,0.0233408211666,0.0132504534921102,-0.00797425146035764
0.00422969901292962,0.0203470368668164,-0.00180200251110799,-0.00365952199922247,0.00873436827556078
0.0256529025461235,-0.0126423857949314,0.00609673282298349,0.0144844099559682,-0.0117823747964985
-0.0114252092683504,0.00422079626985195,0.0228110637344161,0.0101143254971218,-0.00146161427852531
-0.0356950314594945,0.0104803896590487,0.0016294977172153,-0.00154299431820242,0.00519023010904288
0.000145712936579995,-0.0326797109406121,0.0219728562232107,0.0156056698258293,-0.00340088875345528
0.069672686381891,-0.000475407223461705,0.000212709835447362,-0.0135721764035806,0.00199303567448712
0.0355287509132319,0.0035850066865166,0.0169350858345716,0.0124471445573222,0.00801654130733967
0.0412236920882853,-0.023053281860878,0.0189298982448149,0.0185375126245887,-0.00530243567571343
0.00906532440536459,0.0418370062597315,-0.0202420832567829,-0.0128763513251409,0.00839946960372067
0.0528465504108588,0.00745752430765239,0.0125784051618622,0.0115536315023193,0.00520019867347664
-0.0296891872349776,0.0145191010941105,-0.00194835730931257,0.00458198636551034,-0.00229905079054821
